"type","org","plugindetails","pluginname"
"DragNDropLite","Core","{""formats"":{""remove_numeric_tables"":""text"",""id_hash_keys"":""list"",""valid_languages"":""list""},""classname"":""ImageToTextConverter"",""name"":""ImageToTextConverter"",""alias"":""ImageToTextConverter"",""parentCategory"":""159"",""id"":96,""codeGeneration"":{""requirements"":[""farm-haystack[all]"",""faiss-cpu==1.7.3""],""imports"":[""from haystack.nodes import ImageToTextConverter""],""script"":""def ImageToTextConverter_<id>(*compo_op, remove_numeric_tables_param=False, id_hash_keys_param=None, valid_languages_param=None):\\n    \\n    valid_languages_list = list()\\n    if valid_languages_param != None:\\n        for i in valid_languages_param:\\n            valid_languages_list.append(i['value'])\\n\\n    id_hash_keys_list = list()\\n    if id_hash_keys_param != None:\\n        for i in id_hash_keys_param:\\n            id_hash_keys_list.append(i['value'])        \\n             \\n    converter = ImageToTextConverter(\\n                                    remove_numeric_tables = remove_numeric_tables_param, \\n                                    valid_languages = None if valid_languages_param == None else valid_languages_list,\\n                                    id_hash_keys = None if id_hash_keys_param == None else id_hash_keys_list\\n                                    )\\n    \\n    component_name = converter.__class__.__name__\\n    \\n    if index_pipe.components == {}:\\n            index_pipe.add_node(converter, component_name, ['File'])    \\n            glob_dict['prev_component_name'].clear()\\n    else:\\n        index_pipe.add_node(converter, component_name, glob_dict['prev_component_name'])\\n        glob_dict['prev_component_name'].clear()\\n        \\n    glob_dict['prev_component_name'].append(component_name)\\n    \\n    return component_name\\n\\n""},""category"":""HayStack_DataHandling_Components"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{""remove_numeric_tables"":""False"",""id_hash_keys"":""None"",""valid_languages"":""None""}}","DragNDropLite-96"
"DragNDropLite","Core","{""formats"":{""use_auth_token"":""text"",""model_kwargs"":""text"",""default_prompt_template"":""text"",""debug"":""text"",""output_variable"":""text"",""api_key"":""text"",""devices"":""text"",""stop_words"":""text"",""use_gpu"":""text"",""top_k"":""integer"",""model_name_or_path"":""text"",""max_length"":""integer""},""classname"":""PromptNode"",""name"":""PromptNode"",""alias"":""PromptNode"",""parentCategory"":""159"",""id"":71,""codeGeneration"":{""requirements"":[""datasets""],""imports"":[""import boto3"",""import os"",""from haystack.nodes import PromptNode""],""script"":""def PromptNode_<id>(*compo_op, use_auth_token_param=None, default_prompt_template_param=None, model_kwargs_param=None, debug_param=False, output_variable_param=None, api_key_param=None, devices_param=None, stop_words_param=None, use_gpu_param=None, top_k_param=1, model_name_or_path_param=google/flan-t5-base, max_length_param=100):\\n    \\n    stop_words_list = list()\\n    if stop_words_param != None:\\n        for i in stop_words_param:\\n            stop_words_list.append(i['value']) \\n            \\n    queries_list = list()\\n    if <queries> != None:\\n        for i in <queries>:\\n            queries_list.append(i['value'])             \\n             \\n    if len(compo_op) > 1:\\n        prompt_node = PromptNode(\\n                                model_name_or_path = 'google/flan-t5-large',\\n                                default_prompt_template = compo_op[1],\\n                                output_variable = None if output_variable_param == 'None' else output_variable_param,\\n                                max_length = max_length_param,\\n                                api_key = None if api_key_param == 'None' else api_key_param,\\n                                use_auth_token =  None if use_auth_token_param == 'None' else use_auth_token_param,\\n                                use_gpu = use_gpu_param,\\n                                stop_words = None if stop_words_param == None else stop_words_list,\\n                                top_k = top_k_param\\n                                )\\n    else:\\n        prompt_node = PromptNode(\\n                                model_name_or_path = 'google/flan-t5-large',\\n                                default_prompt_template = default_prompt_template,\\n                                output_variable = None if output_variable_param == 'None' else output_variable_param,\\n                                max_length = max_length_param,\\n                                api_key = None if api_key_param == 'None' else api_key_param,\\n                                use_auth_token =  None if use_auth_token_param == 'None' else use_auth_token_param,\\n                                use_gpu = use_gpu_param,\\n                                stop_words = None if stop_words_param == None else stop_words_list,\\n                                top_k = top_k_param\\n                                )\\n    \\n    component_name = prompt_node.__class__.__name__\\n    \\n    if index_pipe.components == {}:\\n            index_pipe.add_node(prompt_node, component_name, ['Query'])    \\n            glob_dict['prev_component_name'].clear()\\n    else:\\n        index_pipe.add_node(prompt_node, component_name, glob_dict['prev_component_name'])\\n        glob_dict['prev_component_name'].clear()\\n        \\n    glob_dict['prev_component_name'].append(component_name)\\n    \\n    glob_dict['input_queries'] = queries_list\\n    \\n    return component_name\\n\\n""},""category"":""HayStack_PromptsAndLLMs_Components"",""inputEndpoints"":[""in1"",""in2""],""outputEndpoints"":[""out""],""attributes"":{""use_auth_token"":""None"",""model_kwargs"":""None"",""default_prompt_template"":""None"",""debug"":""False"",""output_variable"":""None"",""api_key"":""None"",""devices"":""None"",""stop_words"":""None"",""use_gpu"":""None"",""top_k"":1,""model_name_or_path"":""google/flan-t5-base"",""max_length"":""100""}}","DragNDropLite-71"
"DragNDropLite","Core","{""formats"":{""output_parser"":""text"",""prompt_text"":""text"",""name"":""text""},""classname"":""PromptTemplate"",""name"":""PromptTemplate"",""alias"":""PromptTemplate"",""parentCategory"":""159"",""id"":72,""codeGeneration"":{""requirements"":[],""imports"":[""import boto3"",""import os"",""from haystack.nodes import PromptTemplate""],""script"":""def PromptTemplate_<id>(*compo_op, output_parser_param=None, prompt_text_param='', name_param=''):\\n    lfqa_prompt = PromptTemplate(\\n                            name = name_param,\\n                            prompt_text = ''prompt_text_param'',\\n                            output_parser =  None if output_parser_param == 'None' else output_parser_param\\n                            )\\n    component_name = retriever.__class__.__name__\\n\\n    \\n    return component_name, lfqa_prompt\\n\\n""},""category"":""HayStack_PromptsAndLLMs_Components"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out1"",""out2""],""attributes"":{""output_parser"":""None"",""prompt_text"":"""",""name"":""""}}","DragNDropLite-72"
"DragNDropLite","Core","{""formats"":{""dropValues"":[""BM25Okapi"",""BM25L"",""BM25Plus""],""devices"":""text"",""use_gpu"":""text"",""embedding_dim"":""integer"",""index"":""text"",""progress_bar"":""text"",""bm25_tokenization_regex"":""text"",""duplicate_documents"":""text"",""bm25_algorithm"":""dropValues"",""similarity"":""text"",""label_index"":""text"",""embedding_field"":""text"",""bm25_parameters"":""text"",""scoring_batch_size"":""integer"",""return_embedding"":""text"",""use_bm25"":""text""},""classname"":""InMemoryDocumentStore"",""name"":""InMemoryDocumentStore"",""alias"":""InMemoryDocumentStore"",""parentCategory"":""162"",""id"":73,""codeGeneration"":{""requirements"":[],""imports"":[""import boto3"",""import os"",""from haystack.document_stores import InMemoryDocumentStore""],""script"":""def InMemoryDocumentStore_<id>(*compo_op, devices_param=None, use_gpu_param=True, embedding_dim_param=786, index_param='document', progress_bar_param=True, bm25_tokenization_regex_param='(?u)\\\\b\\\\w\\\\w+\\\\b', duplicate_documents_param='overwrite', bm25_algorithm_param=BM25Okapi, label_index_param='label', embedding_field_param='embedding', similarity_param='dot_product', scoring_batch_size_param=500000, bm25_parameters_param=None, return_embedding_param=False, use_bm25_param=False):\\n    document_store = InMemoryDocumentStore(use_bm25 = use_bm25_param)\\n    component_name = document_store.__class__.__name__\\n    if index_pipe.components == {}:\\n            index_pipe.add_node(document_store, component_name, ['Query'])    \\n            glob_dict['prev_component_name'].clear()\\n    else:\\n        index_pipe.add_node(document_store, component_name, glob_dict['prev_component_name'])\\n        glob_dict['prev_component_name'].clear()\\n        \\n    glob_dict['prev_component_name'].append(component_name)\\n    glob_dict['document_store'] = document_store\\n    \\n    return component_name\\n\\n""},""category"":""HayStack_DocumentStore"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{""dropValues"":"""",""devices"":""None"",""use_gpu"":""True"",""embedding_dim"":786,""index"":""document"",""progress_bar"":""True"",""bm25_tokenization_regex"":""(?u)\\\\b\\\\w\\\\w+\\\\b"",""duplicate_documents"":""overwrite"",""bm25_algorithm"":""BM25Okapi"",""similarity"":""dot_product"",""label_index"":""label"",""embedding_field"":""embedding"",""bm25_parameters"":""None"",""scoring_batch_size"":500000,""return_embedding"":""False"",""use_bm25"":""False""}}","DragNDropLite-73"
"DragNDropLite","Core","{""formats"":{""model_version"":""text"",""use_auth_token"":""text"",""task"":""text"",""batch_size"":""integer"",""devices"":""text"",""use_gpu"":""text"",""top_k"":""integer"",""progress_bar"":""text"",""classification_field"":""text"",""model_name_or_path"":""text"",""labels"":""list"",""tokenizer"":""text""},""classname"":""TransformersDocumentClassifier"",""name"":""TransformersDocumentClassifier"",""alias"":""TransformersDocumentClassifier"",""parentCategory"":""162"",""id"":74,""codeGeneration"":{""requirements"":[],""imports"":[""import boto3"",""import os"",""from haystack.nodes import TransformersDocumentClassifier""],""script"":""def TransformersDocumentClassifier_<id>(*compo_op, model_version_param=None, use_auth_token_param=None, task_param='text-classification', batch_size_param=16, devices_param=None, use_gpu_param=True, top_k_param=1, progress_bar_param=True, classification_field_param=None, model_name_or_path_param='bhadresh-savani/distilbert-base-uncased-emotion', tokenizer_param=None, labels_param=None):\\n    \\n    labels_list = list()\\n    if labels_param != None:\\n        for i in labels_param:\\n            labels_list.append(i['value'])\\n        \\n    doc_classifier = TransformersDocumentClassifier(\\n                                                    model_name_or_path = model_name_or_path_param,\\n                                                    model_version = None if model_version_param == 'None' else model_version_param,\\n                                                    tokenizer = None if tokenizer_param == 'None' else tokenizer_param,\\n                                                    use_gpu = use_gpu_param,\\n                                                    top_k = top_k_param,\\n                                                    task = task_param,\\n                                                    labels = None if labels_param == None else labels_list,\\n                                                    batch_size = batch_size_param,\\n                                                    classification_field = None if classification_field_param == 'None' else classification_field_param,\\n                                                    progress_bar = progress_bar_param,\\n                                                    use_auth_token = None if use_auth_token_param == 'None' else use_auth_token_param,\\n                                                    devices = None if devices_param == 'None' else devices_param\\n                                                )\\n    component_name = doc_classifier.__class__.__name__\\n    if index_pipe.components == {}:\\n            index_pipe.add_node(doc_classifier, component_name, ['Query'])   \\n            glob_dict['prev_component_name'].clear()\\n    else:\\n        index_pipe.add_node(doc_classifier, component_name, glob_dict['prev_component_name'])\\n        glob_dict['prev_component_name'].clear()\\n        \\n    glob_dict['prev_component_name'].append(component_name)\\n    \\n    return component_name\\n\\n""},""category"":""HayStack_DocumentClassifier"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{""model_version"":""None"",""use_auth_token"":""None"",""task"":""text-classification"",""batch_size"":16,""devices"":""None"",""use_gpu"":""True"",""top_k"":1,""progress_bar"":""True"",""classification_field"":""None"",""model_name_or_path"":""bhadresh-savani/distilbert-base-uncased-emotion"",""labels"":""None"",""tokenizer"":""None""}}","DragNDropLite-74"
"DragNDropLite","Core","{""formats"":{""dropValues"":[""auto"",""full"",""None""],""sort_by_position"":""text"",""remove_numeric_tables"":""text"",""id_hash_keys"":""list"",""keep_physical_layout"":""text"",""ocr_language"":""text"",""multiprocessing"":""text"",""encoding"":""text"",""valid_languages"":""list"",""ocr"":""dropValues""},""classname"":""PDFToTextConverter"",""name"":""PDFToTextConverter"",""alias"":""PDFToTextConverter"",""parentCategory"":""159"",""id"":75,""codeGeneration"":{""requirements"":[],""imports"":[""import boto3"",""import os"",""from haystack.nodes import PDFToTextConverter""],""script"":""def PDFToTextConverter_<id>(*compo_op, sort_by_position_param=False, remove_numeric_tables_param=False, id_hash_keys_param=None, keep_physical_layout_param=None, ocr_language_param='eng', multiprocessing_param=True, encoding_param=None, valid_languages_param=None, ocr_param=None):\\n    \\n    valid_languages_list = list()\\n    if valid_languages_param != None:\\n        for i in valid_languages_param:\\n            valid_languages_list.append(i['value'])\\n\\n    id_hash_keys_list = list()\\n    if id_hash_keys_param != None:\\n        for i in id_hash_keys_param:\\n            id_hash_keys_list.append(i['value'])        \\n            \\n    pdf_converter = PDFToTextConverter(remove_numeric_tables = remove_numeric_tables_param,\\n                                        valid_languages = None if valid_languages_param == None else valid_languages_list,\\n                                        id_hash_keys = None if id_hash_keys_param == None else id_hash_keys_list,\\n                                        encoding = None if 'encoding' == 'None' else encoding_param,\\n                                        keep_physical_layout = keep_physical_layout_param,\\n                                        sort_by_position = sort_by_position_param,\\n                                        ocr = None if ocr_param == 'None' else ocr_param,\\n                                        ocr_language = ocr_language_param,\\n                                        multiprocessing = multiprocessing_param\\n                                      )\\n    component_name = pdf_converter.__class__.__name__\\n    if index_pipe.components == {}:\\n            index_pipe.add_node(pdf_converter, component_name, ['File'])\\n            glob_dict['prev_component_name'].clear()\\n    elif compo_op[0] == 'FileTypeClassifier':\\n        index_pipe.add_node(pdf_converter, component_name, ['FileTypeClassifier.output_2'])\\n        if 'FileTypeClassifier' in glob_dict['prev_component_name']:\\n            glob_dict['prev_component_name'].remove('FileTypeClassifier')\\n    else:\\n        index_pipe.add_node(pdf_converter, component_name, glob_dict['prev_component_name'])\\n        glob_dict['prev_component_name'].clear()\\n        \\n    glob_dict['prev_component_name'].append(component_name)\\n    \\n    return component_name\\n\\n""},""category"":""HayStack_DataHandling_Components"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{""dropValues"":"""",""sort_by_position"":""False"",""remove_numeric_tables"":""False"",""id_hash_keys"":""None"",""keep_physical_layout"":""None"",""ocr_language"":""eng"",""multiprocessing"":""True"",""encoding"":""None"",""valid_languages"":""None"",""ocr"":""None""}}","DragNDropLite-75"
"DragNDropLite","Core","{""formats"":{""remove_numeric_tables"":""text"",""id_hash_keys"":""list"",""progress_bar"":""text"",""valid_languages"":""list""},""classname"":""DocxToTextConverter"",""name"":""DocxToTextConverter"",""alias"":""DocxToTextConverter"",""parentCategory"":""159"",""id"":76,""codeGeneration"":{""requirements"":[],""imports"":[""import boto3"",""import os"",""from haystack.nodes import DocxToTextConverter""],""script"":""def DocxToTextConverter_<id>(*compo_op, remove_numeric_tables_param=False, id_hash_keys_param=None, progress_bar_param=True, valid_languages_param=None):\\n    \\n    valid_languages_list = list()\\n    if valid_languages_param != None:\\n        for i in valid_languages_param:\\n            valid_languages_list.append(i['value'])\\n\\n    id_hash_keys_list = list()\\n    if id_hash_keys_param != None:\\n        for i in id_hash_keys_param:\\n            id_hash_keys_list.append(i['value'])        \\n        \\n    docx_converter = DocxToTextConverter(remove_numeric_tables = remove_numeric_tables_param,\\n                                        valid_languages = None if valid_languages_param == None else valid_languages_list,\\n                                        id_hash_keys = None if id_hash_keys_param == None else id_hash_keys_list,\\n                                        progress_bar = progress_bar_param\\n                                            )\\n    component_name = docx_converter.__class__.__name__\\n    if index_pipe.components == {}:\\n            index_pipe.add_node(docx_converter, component_name, ['File'])\\n            glob_dict['prev_component_name'].clear()\\n    elif compo_op[0] == 'FileTypeClassifier':\\n        index_pipe.add_node(docx_converter, component_name, ['FileTypeClassifier.output_4'])\\n        if 'FileTypeClassifier' in glob_dict['prev_component_name']:\\n            glob_dict['prev_component_name'].remove('FileTypeClassifier')\\n    else:\\n        index_pipe.add_node(docx_converter, component_name, glob_dict['prev_component_name'])\\n        glob_dict['prev_component_name'].clear()\\n        \\n    glob_dict['prev_component_name'].append(component_name)\\n    \\n    return component_name\\n\\n""},""category"":""HayStack_DataHandling_Components"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{""remove_numeric_tables"":""False"",""id_hash_keys"":""None"",""progress_bar"":""True"",""valid_languages"":""None""}}","DragNDropLite-76"
"DragNDropLite","Core","{""formats"":{},""classname"":""FileTypeClassifier"",""name"":""FileTypeClassifier"",""alias"":""FileTypeClassifier"",""parentCategory"":""159"",""id"":77,""codeGeneration"":{""requirements"":[],""imports"":[""import boto3"",""import os"",""from haystack.nodes import FileTypeClassifier""],""script"":""def FileTypeClassifier_<id>(*compo_op, ):\\n    file_type_classifier = FileTypeClassifier()\\n    component_name = file_type_classifier.__class__.__name__\\n    if index_pipe.components == {}:\\n        index_pipe.add_node(file_type_classifier, component_name, ['File'])  \\n        glob_dict['prev_component_name'].clear()\\n    else:\\n        index_pipe.add_node(file_type_classifier, component_name, glob_dict['prev_component_name'])\\n        glob_dict['prev_component_name'].clear()\\n        \\n    glob_dict['prev_component_name'].append(component_name)\\n    \\n    return component_name, component_name, component_name\\n\\n""},""category"":""HayStack_DataHandling_Components"",""inputEndpoints"":[""in""],""outputEndpoints"":[""text_out"",""pdf_out"",""docx_out""],""attributes"":{}}","DragNDropLite-77"
"DragNDropLite","Core","{""formats"":{""document_store"":""text"",""top_k"":""integer"",""custom_query"":""text"",""scale_score"":""text"",""all_terms_must_match"":""text""},""classname"":""BM25Retriever"",""name"":""BM25Retriever"",""alias"":""BM25Retriever"",""parentCategory"":""163"",""id"":70,""codeGeneration"":{""requirements"":[],""imports"":[""import boto3"",""import os"",""from haystack.nodes import BM25Retriever""],""script"":""def BM25Retriever_<id>(*compo_op, document_store_param=None, top_k_param=10, custom_query_param=None, scale_score_param=True, all_terms_must_match_param=False):\\n    retriever = BM25Retriever(\\n                        document_store = glob_dict['document_store'],\\n                        top_k = top_k_param,\\n                        all_terms_must_match = all_terms_must_match_param,\\n                        custom_query = None if custom_query_param == 'None' else custom_query_param,\\n                        scale_score= scale_score_param,\\n                        )\\n\\n    component_name = retriever.__class__.__name__\\n    \\n    if index_pipe.components == {}:\\n            index_pipe.add_node(retriever, component_name, ['Query'])    \\n            glob_dict['prev_component_name'].clear()\\n    else:\\n        index_pipe.add_node(retriever, component_name, glob_dict['prev_component_name'])\\n        glob_dict['prev_component_name'].clear()\\n        \\n    glob_dict['prev_component_name'].append(component_name)\\n    \\n    return component_name\\n\\n""},""category"":""HayStack_SemanticSearch_Component"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{""document_store"":""None"",""top_k"":10,""custom_query"":""None"",""scale_score"":""True"",""all_terms_must_match"":""False""}}","DragNDropLite-70"
"DragNDropLite","Core","{""formats"":{},""classname"":""PipelineTrigger"",""name"":""PipelineTrigger"",""alias"":""PipelineTrigger"",""parentCategory"":""164"",""id"":82,""codeGeneration"":{""requirements"":[],""imports"":[],""script"":""def PipelineTrigger_<id>(dataset, ):\\n    files = None if glob_dict['input_files'] == [] else glob_dict['input_files']\\n    queries = None if glob_dict['input_queries'] == [] else glob_dict['input_queries'] \\n    documents = None if glob_dict['input_documents'] == [] else glob_dict['input_documents']\\n    out = index_pipe.run(query=queries, file_paths=files, documents=documents, debug=True)\\n    print(out)\\n    return out\\n\\n""},""category"":""HayStack_PipelineTrigger"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{}}","DragNDropLite-82"
"DragNDropLite","Core","{""formats"":{""documents"":""list"",""files"":""list"",""queries"":""list""},""classname"":""PipelineInput"",""name"":""PipelineInput"",""alias"":""PipelineInput"",""parentCategory"":""164"",""id"":87,""codeGeneration"":{""requirements"":[""farm-haystack[all]"",""faiss-cpu==1.7.3""],""imports"":[""from haystack.pipelines import Pipeline"",""from haystack import Document""],""script"":""def PipelineInput_<id>(dataset, documents_param=None, files_param=None, queries_param=None):\\n    global index_pipe\\n    index_pipe = Pipeline()\\n    \\n    input_files_list = list()\\n    input_queries_list = list()\\n    input_documents_list = list()\\n    \\n    if files_param != None:\\n        for i in files_param:\\n            input_files_list.append(i['value'])\\n            \\n    if queries_param != None:\\n        for i in queries_param:\\n            input_queries_list.append(i['value'])\\n\\n    if documents_param != None:\\n        for i in documents_param:\\n            input_documents_list.append(Document(content=i['value']))\\n            \\n    global glob_dict\\n    glob_dict = {'input_queries': input_queries_list, 'input_files': input_files_list, 'input_documents':input_documents_list, 'prev_component_name': [None], 'document_store': None}\\n    return True\\n\\n""},""category"":""HayStack_PipelineInput"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{""documents"":""None"",""files"":""None"",""queries"":""None""}}","DragNDropLite-87"
"DragNDropLite","Core","{""formats"":{},""classname"":""get_instance"",""name"":""get_instance"",""alias"":""get_instance"",""parentCategory"":""160"",""id"":88,""codeGeneration"":{""requirements"":[""seqeval"",""setuptools_scm"",""farm-haystack==1.15.1""],""imports"":[""import os"",""from haystack.document_stores import ElasticsearchDocumentStore""],""script"":""\\ndef get_Instance_<id>(input, ):\\n    ELASTICSTORE_HOST='10.68.191.135'\\n    ELASTICSTORE_PORT=9200\\n    ELASTICSTORE_USERNAME='isaimltestuser'\\n    ELASTICSTORE_PASSWORD= 'isaimlTEST_#21'\\n    ELASTIC_INDEX='isaiml_knowledgesearch_index-000001'\\n    document_store = ElasticsearchDocumentStore( host=ELASTICSTORE_HOST,port=ELASTICSTORE_PORT,username=ELASTICSTORE_USERNAME,password=ELASTICSTORE_PASSWORD,index=ELASTIC_INDEX,label_index=ELASTIC_INDEX)\\n    return document_store\\n\\n\\n""},""category"":""RFP_Elastic_API"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{}}","DragNDropLite-88"
"DragNDropLite","Core","{""formats"":{""model_version"":""text"",""return_no_answer"":""text"",""batch_size"":""integer"",""use_confidence_scores"":""text"",""use_gpu"":""text"",""duplicate_filtering"":""integer"",""force_download"":""text"",""top_k_per_sample"":""integer"",""progress_bar"":""text"",""context_window_size"":""integer"",""use_auth_token"":""text"",""local_files_only"":""text"",""doc_stride"":""integer"",""top_k"":""integer"",""max_seq_len"":""integer"",""num_processes"":""integer"",""proxies"":""text"",""max_query_length"":""integer"",""top_k_per_candidate"":""integer"",""model_name_or_path"":""text""},""classname"":""FARMReader"",""name"":""FARMReader"",""alias"":""FARMReader"",""parentCategory"":""163"",""id"":92,""codeGeneration"":{""requirements"":[""farm-haystack[all]"",""faiss-cpu==1.7.3""],""imports"":[""from haystack.nodes import FARMReader""],""script"":""def FARMReader_<id>(*compo_op, model_version_param=None, return_no_answer_param=False, batch_size_param=50, use_confidence_scores_param=True, use_gpu_param=True, duplicate_filtering_param=0, force_download_param=False, top_k_per_sample_param=1, progress_bar_param=True, context_window_size_param=150, use_auth_token_param=None, local_files_only_param=False, doc_stride_param=128, top_k_param=10, max_seq_len_param=256, num_processes_param=None, proxies_param=None, max_query_length_param=64, top_k_per_candidate_param=3, model_name_or_path_param=None):\\n    reader =  FARMReader(\\n                            model_name_or_path = None if model_name_or_path_param == 'None' else model_name_or_path_param,\\n                            model_version = None if model_version_param == 'None' else model_version_param,\\n                            context_window_size = context_window_size_param,\\n                            batch_size = batch_size_param,\\n                            use_gpu = use_gpu_param,\\n                            devices = None if '<devices>' == 'None' else '<devices>',\\n                            return_no_answer = return_no_answer_param,\\n                            top_k = top_k_param,\\n                            top_k_per_candidate  = top_k_per_candidate_param,\\n                            top_k_per_sample = top_k_per_sample_param,\\n                            num_processes = None if num_processes_param == None else num_processes_param,\\n                            max_seq_len = max_seq_len_param,\\n                            doc_stride = doc_stride_param,\\n                            progress_bar = progress_bar_param,\\n                            duplicate_filtering = duplicate_filtering_param,\\n                            use_confidence_scores = use_confidence_scores_param,\\n                            local_files_only = local_files_only_param,\\n                            force_download = force_download_param,\\n                            use_auth_token = use_auth_token_param,\\n                            max_query_length  = max_query_length_param\\n                        )\\n\\n    \\n    component_name = reader.__class__.__name__\\n    \\n    if index_pipe.components == {}:\\n            index_pipe.add_node(reader, component_name, ['Query'])    \\n            glob_dict['prev_component_name'].clear()\\n    else:\\n        index_pipe.add_node(reader, component_name, glob_dict['prev_component_name'])\\n        glob_dict['prev_component_name'].clear()\\n        \\n    glob_dict['prev_component_name'].append(component_name)\\n    \\n    return component_name\\n\\n""},""category"":""HayStack_SemanticSearch_Component"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{""model_version"":""None"",""return_no_answer"":""False"",""batch_size"":50,""use_confidence_scores"":""True"",""use_gpu"":""True"",""duplicate_filtering"":0,""force_download"":""False"",""top_k_per_sample"":1,""progress_bar"":""True"",""context_window_size"":150,""use_auth_token"":""None"",""local_files_only"":""False"",""doc_stride"":128,""top_k"":10,""max_seq_len"":256,""num_processes"":""None"",""proxies"":""None"",""max_query_length"":""64"",""top_k_per_candidate"":3,""model_name_or_path"":""None""}}","DragNDropLite-92"
"DragNDropLite","Core","{""id"": 0, ""name"": ""IngestFeatureOnline"", ""alias"": ""IngestFeatureOnline"", ""formats"": {}, ""category"": ""Feast"", ""classname"": ""IngestFeatureOnline"", ""attributes"": {}, ""codeGeneration"": {""script"": ""\\ndef IngestFeatureOnline_<id>(dataset):\\n    os.chdir('jobs/models/feature_repo/feature_repo')\\n    store= FeatureStore(repo_path='')\\n    result=store.materialize_incremental(end_date = datetime.now())\\n    return {'result': result}\\n"", ""imports"": [""from feast import FeatureStore"", ""from datetime import datetime""], ""requirements"": []}, ""inputEndpoints"": [""dataset1""], ""parentCategory"": """", ""outputEndpoints"": [""out""]}","DragNDropLite-0"
"DragNDropLite","Core","{""formats"":{""dropValues"":[""/app/jobs/models/""],""File_name_tobe_store"":""text"",""select_location_tobe_store"":""dropValues"",""Folder_name_tobe_store"":""text"",""File_name_tobe_download"":""text""},""classname"":""File Extractor"",""name"":""File Extractor"",""alias"":""File Extractor"",""parentCategory"":""165"",""id"":66,""codeGeneration"":{""requirements"":[""boto3""],""imports"":[""import boto3"",""import os""],""script"":""def FileExtractor_<id>(dataset, file_name_tobe_store_param=None, select_location_tobe_store_param=[], folder_name_tobe_store_param=None, file_name_tobe_download_param=None):\\n    try:\\n        s3 = boto3.resource('s3',\\n             aws_access_key_id='AKIAWSEIAMU6H5SKF2E2',\\n             aws_secret_access_key= '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')\\n\\n        bucket = s3.Bucket('aiplatdata1')\\n        \\n        if folder_name_tobe_store_param != 'None':\\n            path = select_location_tobe_store_param+'/folder_name_tobe_store_param'\\n        else:\\n            path = select_location_tobe_store_param\\n            \\n        for obj in bucket.objects.filter(Prefix = file_name_tobe_download_param): #made change            \\n            if not os.path.exists(path):\\n                os.makedirs(path)                    \\n            bucket.download_file(obj.key, path+'/file_name_tobe_store_param') #save to same path        \\n        print('Path===',path+'/file_name_tobe_store_param')\\n        return True\\n\\n    except Exception as e:\\n        print('There is an exception while downloading data as : ',e)\\n        return False\\n\\n""},""category"":""Haystack_DataExtractor"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{""dropValues"":"""",""File_name_tobe_store"":""None"",""select_location_tobe_store"":[],""Folder_name_tobe_store"":""None"",""File_name_tobe_download"":""None""}}","DragNDropLite-66"
