fed_id,adapter_id,app_name,fed_name,fed_org,app_org,status,adapter_alias,created_by,created_on,is_deleted,app_modified_by,fed_modified_by,app_modified_date,fed_modified_date,sync_date,model_type,model_likes,model_metadata,raw_payload,artifacts,container,app_description,fed_description,version,app_status,model_deployment
83fba7ccb95863db04c4eaa5,DEMACLDT88775,haystackremoteapivhundredthree,haystackremoteapivhundredthree,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,AICloud,leapAccount01@infosys.com,8/23/2023 5:46,FALSE,NULL,jenkins,NULL,8/23/2023 0:15,21:23.4,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecutionedit:v101"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":null},""metadata"":null,""updatedBy"":""jenkins"",""description"":""remote execution of haystack"",""createdOn"":""2023-08-23T05:37:10.580000"",""version"":1,""modifiedOn"":""2023-08-23T05:39:32.377000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""haystackremoteapivhundredthree"",""id"":""83fba7ccb95863db04c4eaa5"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecutionedit:v101"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":null}",remote execution of haystack,remote execution of haystack,1,Registered,NULL
83fba7ccb95863db04c4eaa5,DEMTSTCL34267,haystackremoteapivhundredthree,haystackremoteapivhundredthree,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud3,leapAccount01@infosys.com,8/23/2023 5:46,FALSE,NULL,jenkins,NULL,8/23/2023 0:15,21:23.5,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecutionedit:v101"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":null},""metadata"":null,""updatedBy"":""jenkins"",""description"":""remote execution of haystack"",""createdOn"":""2023-08-23T05:37:10.580000"",""version"":1,""modifiedOn"":""2023-08-23T05:39:32.377000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""haystackremoteapivhundredthree"",""id"":""83fba7ccb95863db04c4eaa5"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecutionedit:v101"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":null}",remote execution of haystack,remote execution of haystack,1,Registered,NULL
83fba7ccb95863db04c4eaa5,DEMTSTCL38714,haystackremoteapivhundredthree,haystackremoteapivhundredthree,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud2,leapAccount01@infosys.com,8/23/2023 5:46,FALSE,NULL,jenkins,NULL,8/23/2023 0:15,21:23.5,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecutionedit:v101"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":null},""metadata"":null,""updatedBy"":""jenkins"",""description"":""remote execution of haystack"",""createdOn"":""2023-08-23T05:37:10.580000"",""version"":1,""modifiedOn"":""2023-08-23T05:39:32.377000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""haystackremoteapivhundredthree"",""id"":""83fba7ccb95863db04c4eaa5"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecutionedit:v101"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":null}",remote execution of haystack,remote execution of haystack,1,Registered,NULL
83fba7ccb95863db04c4eaa5,DEMTSTCL48959,haystackremoteapivhundredthree,haystackremoteapivhundredthree,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud,leapAccount01@infosys.com,8/23/2023 5:46,FALSE,NULL,jenkins,NULL,8/23/2023 0:15,21:23.7,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecutionedit:v101"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":null},""metadata"":null,""updatedBy"":""jenkins"",""description"":""remote execution of haystack"",""createdOn"":""2023-08-23T05:37:10.580000"",""version"":1,""modifiedOn"":""2023-08-23T05:39:32.377000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""haystackremoteapivhundredthree"",""id"":""83fba7ccb95863db04c4eaa5"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecutionedit:v101"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":null}",remote execution of haystack,remote execution of haystack,1,Registered,NULL
86d4ca8e249e16cfe5c7ffd2,DEMACLDT88775,bertehava,bertehava,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,AICloud,leapAccount01@infosys.com,6/1/2023 9:40,FALSE,NULL,jenkins,NULL,6/1/2023 6:55,20:39.7,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/bert_text_classification:v1.0"",""healthProbeUri"":null,""envVariables"":[{""name"":""S3_USE_HTTPS"",""value"":""0""}],""ports"":[{""name"":""http"",""value"":""5006""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""updatedBy"":""jenkins"",""description"":""endtoendtesting"",""createdOn"":""2023-06-01T09:38:11.153000"",""version"":1,""modifiedOn"":""2023-06-01T12:10:09.938000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""bertehava"",""id"":""86d4ca8e249e16cfe5c7ffd2"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/bert_text_classification:v1.0"",""healthProbeUri"":null,""envVariables"":[{""name"":""S3_USE_HTTPS"",""value"":""0""}],""ports"":[{""name"":""http"",""value"":""5006""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",endtoendtesting,endtoendtesting,1,Registered,NULL
86d4ca8e249e16cfe5c7ffd2,DEMTSTCL34267,bertehava,bertehava,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud3,leapAccount01@infosys.com,6/1/2023 4:10,FALSE,NULL,jenkins,NULL,6/1/2023 6:55,20:40.0,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/bert_text_classification:v1.0"",""healthProbeUri"":null,""envVariables"":[{""name"":""S3_USE_HTTPS"",""value"":""0""}],""ports"":[{""name"":""http"",""value"":""5006""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""updatedBy"":""jenkins"",""description"":""endtoendtesting"",""createdOn"":""2023-06-01T09:38:11.153000"",""version"":1,""modifiedOn"":""2023-06-01T12:10:09.938000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""bertehava"",""id"":""86d4ca8e249e16cfe5c7ffd2"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/bert_text_classification:v1.0"",""healthProbeUri"":null,""envVariables"":[{""name"":""S3_USE_HTTPS"",""value"":""0""}],""ports"":[{""name"":""http"",""value"":""5006""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",endtoendtesting,endtoendtesting,1,Registered,NULL
86d4ca8e249e16cfe5c7ffd2,DEMTSTCL38714,bertehava,bertehava,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud2,leapAccount01@infosys.com,6/1/2023 9:40,FALSE,NULL,jenkins,NULL,6/1/2023 6:55,20:39.8,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/bert_text_classification:v1.0"",""healthProbeUri"":null,""envVariables"":[{""name"":""S3_USE_HTTPS"",""value"":""0""}],""ports"":[{""name"":""http"",""value"":""5006""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""updatedBy"":""jenkins"",""description"":""endtoendtesting"",""createdOn"":""2023-06-01T09:38:11.153000"",""version"":1,""modifiedOn"":""2023-06-01T12:10:09.938000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""bertehava"",""id"":""86d4ca8e249e16cfe5c7ffd2"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/bert_text_classification:v1.0"",""healthProbeUri"":null,""envVariables"":[{""name"":""S3_USE_HTTPS"",""value"":""0""}],""ports"":[{""name"":""http"",""value"":""5006""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",endtoendtesting,endtoendtesting,1,Registered,NULL
86d4ca8e249e16cfe5c7ffd2,DEMTSTCL48959,bertehava,bertehava,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud,leapAccount01@infosys.com,6/1/2023 9:40,FALSE,NULL,jenkins,NULL,6/1/2023 6:55,20:40.0,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/bert_text_classification:v1.0"",""healthProbeUri"":null,""envVariables"":[{""name"":""S3_USE_HTTPS"",""value"":""0""}],""ports"":[{""name"":""http"",""value"":""5006""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""updatedBy"":""jenkins"",""description"":""endtoendtesting"",""createdOn"":""2023-06-01T09:38:11.153000"",""version"":1,""modifiedOn"":""2023-06-01T12:10:09.938000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""bertehava"",""id"":""86d4ca8e249e16cfe5c7ffd2"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/bert_text_classification:v1.0"",""healthProbeUri"":null,""envVariables"":[{""name"":""S3_USE_HTTPS"",""value"":""0""}],""ports"":[{""name"":""http"",""value"":""5006""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",endtoendtesting,endtoendtesting,1,Registered,NULL
86d4ca8e249e16cfe5c7ffd2,LEDACLDT42908,bertehava,bertehava,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,AICLOUDTEST2,leapAccount01@infosys.com,6/1/2023 4:10,FALSE,NULL,jenkins,NULL,6/1/2023 6:55,00:04.8,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/bert_text_classification:v1.0"",""healthProbeUri"":null,""envVariables"":[{""name"":""S3_USE_HTTPS"",""value"":""0""}],""ports"":[{""name"":""http"",""value"":""5006""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""updatedBy"":""jenkins"",""description"":""endtoendtesting"",""createdOn"":""2023-06-01T09:38:11.153000"",""version"":1,""modifiedOn"":""2023-06-01T12:10:09.938000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""bertehava"",""id"":""86d4ca8e249e16cfe5c7ffd2"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/bert_text_classification:v1.0"",""healthProbeUri"":null,""envVariables"":[{""name"":""S3_USE_HTTPS"",""value"":""0""}],""ports"":[{""name"":""http"",""value"":""5006""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",endtoendtesting,endtoendtesting,1,Registered,NULL
86d4ca8e249e16cfe5c7ffd2,LEDACLDT50416,bertehava,bertehava,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,AICloudTEST,leapAccount01@infosys.com,6/1/2023 4:10,FALSE,NULL,jenkins,NULL,6/1/2023 6:55,00:04.8,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/bert_text_classification:v1.0"",""healthProbeUri"":null,""envVariables"":[{""name"":""S3_USE_HTTPS"",""value"":""0""}],""ports"":[{""name"":""http"",""value"":""5006""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""updatedBy"":""jenkins"",""description"":""endtoendtesting"",""createdOn"":""2023-06-01T09:38:11.153000"",""version"":1,""modifiedOn"":""2023-06-01T12:10:09.938000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""bertehava"",""id"":""86d4ca8e249e16cfe5c7ffd2"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/bert_text_classification:v1.0"",""healthProbeUri"":null,""envVariables"":[{""name"":""S3_USE_HTTPS"",""value"":""0""}],""ports"":[{""name"":""http"",""value"":""5006""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",endtoendtesting,endtoendtesting,1,Registered,NULL
875e5027d27b7de8b4c36771,DEMACLDT88775,testmodel1108four,testmodel1108four,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,AICloud,leapAccount01@infosys.com,8/11/2023 9:17,FALSE,NULL,null,NULL,8/11/2023 3:47,21:14.5,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""metadata"":null,""updatedBy"":null,""description"":""testing model registration four"",""createdOn"":""2023-08-11T09:06:04.693000"",""version"":1,""modifiedOn"":""2023-08-11T09:06:04.693000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""testmodel1108four"",""id"":""875e5027d27b7de8b4c36771"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",testing model registration four,testing model registration four,1,Registered,NULL
875e5027d27b7de8b4c36771,DEMTSTCL34267,testmodel1108four,testmodel1108four,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud3,leapAccount01@infosys.com,8/11/2023 3:47,FALSE,NULL,null,NULL,8/11/2023 3:47,21:14.5,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""metadata"":null,""updatedBy"":null,""description"":""testing model registration four"",""createdOn"":""2023-08-11T09:06:04.693000"",""version"":1,""modifiedOn"":""2023-08-11T09:06:04.693000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""testmodel1108four"",""id"":""875e5027d27b7de8b4c36771"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",testing model registration four,testing model registration four,1,Registered,NULL
875e5027d27b7de8b4c36771,DEMTSTCL38714,testmodel1108four,testmodel1108four,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud2,leapAccount01@infosys.com,8/11/2023 9:17,FALSE,NULL,null,NULL,8/11/2023 3:47,21:14.5,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""metadata"":null,""updatedBy"":null,""description"":""testing model registration four"",""createdOn"":""2023-08-11T09:06:04.693000"",""version"":1,""modifiedOn"":""2023-08-11T09:06:04.693000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""testmodel1108four"",""id"":""875e5027d27b7de8b4c36771"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",testing model registration four,testing model registration four,1,Registered,NULL
875e5027d27b7de8b4c36771,DEMTSTCL48959,testmodel1108four,testmodel1108four,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud,leapAccount01@infosys.com,8/11/2023 9:17,FALSE,NULL,null,NULL,8/11/2023 3:47,21:14.7,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""metadata"":null,""updatedBy"":null,""description"":""testing model registration four"",""createdOn"":""2023-08-11T09:06:04.693000"",""version"":1,""modifiedOn"":""2023-08-11T09:06:04.693000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""testmodel1108four"",""id"":""875e5027d27b7de8b4c36771"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystack-docx-pipeline.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",testing model registration four,testing model registration four,1,Registered,NULL
